lat,lon,density_score,density_score_normalized,competitor_count,competitor_score,opportunity_score
21.070000000000004,78.98000000000002,0.6543105450400736,3.127135839529882,0,100.0,41.87628150371793
21.070000000000004,78.99000000000002,0.7037056753074898,4.17309500748445,0,100.0,42.50385700449067
21.070000000000004,79.00000000000003,0.7600818068832308,5.366879320962763,0,100.0,43.220127592577654
21.070000000000004,79.01000000000003,0.8238998668645983,6.718249072539642,0,100.0,44.03094944352379
21.070000000000004,79.02000000000004,0.8948487008495812,8.220615458872109,0,100.0,44.93236927532327
21.070000000000004,79.03000000000004,0.9712055420166216,9.837498289676198,0,100.0,45.90249897380572
21.070000000000004,79.04000000000005,1.0492351937273416,11.489803469099275,0,100.0,46.893882081459566
21.070000000000004,79.05000000000005,1.1219698188909235,13.029984608529784,0,100.0,47.81799076511787
21.070000000000004,79.06000000000006,1.1742731453960744,14.137525849466073,0,100.0,48.482515509679644
21.070000000000004,79.07000000000006,1.1806093554262849,14.271697314047795,0,100.0,48.563018388428674
21.070000000000004,79.08000000000007,1.1340709229179506,13.286229720768924,0,100.0,47.97173783246136
21.070000000000004,79.09000000000007,1.0614920298466244,11.749346262886323,0,100.0,47.04960775773179
21.070000000000004,79.10000000000008,0.9861923338440884,10.154848850861091,0,100.0,46.09290931051665
21.070000000000004,79.11000000000008,0.9161580918532964,8.671849270043316,0,100.0,45.203109562025986
21.070000000000004,79.12000000000009,0.8524823428696687,7.323493003641612,0,100.0,44.394095802184964
21.070000000000004,79.1300000000001,0.7945368099574643,6.096476067692479,0,100.0,43.65788564061549
21.070000000000004,79.1400000000001,0.7415874891797316,4.975255671985365,0,100.0,42.98515340319122
21.070000000000004,79.1500000000001,0.6931257686578467,3.949061782014903,0,100.0,42.36943706920894
21.080000000000005,78.95,0.555739382847763,1.039856987691417,0,100.0,40.62391419261485
21.080000000000005,78.96000000000001,0.5931539426807654,1.8321233844080296,0,100.0,41.09927403064482
21.080000000000005,78.97000000000001,0.6364285464498284,2.7484782620407966,0,100.0,41.649086957224476
